country,id_1,population
THA,74,269685.21
THA,75,383312.79
THA,76,421445.35
THA,77,394829.65
TJK,1,975624.93
TJK,2,202960.12
TJK,3,3382430.15
TJK,4,2664563.3
TJK,5,2168071.59
TKM,1,882197.72
TKM,2,789094.13
TKM,3,470645.29
TKM,4,1125676.86
TKM,5,1251229.01
TKM,6,1158877.81
TLS,1,68106.19
TLS,2,61734.69
TLS,3,69916.64
TLS,4,122596.43
TLS,5,98310.2
TLS,6,67366.83
TLS,7,358923.25
TLS,8,136142.64
TLS,9,62704.84
TLS,10,75869.12
TLS,11,53951.11
TLS,12,51261.27
TLS,13,79485.68
TON,1,3398.89
TON,2,4523.23
TON,3,751.82
TON,4,76235.07
TON,5,12981.09
TTO,1,34981.84
TTO,2,97453.22
TTO,3,189804.09
TTO,4,102738.36
TTO,5,38548.36
TTO,6,93968.98
TTO,7,17868.37
TTO,8,29998.15
TTO,9,107555.81
TTO,10,45179.79
TTO,11,152696.13
TTO,12,84092.18
TTO,13,90909.7
TTO,14,65267.41
TTO,15,221163.89
TUN,1,544201.27
TUN,2,304623.39
TUN,3,679507.77
TUN,4,571544.91
TUN,5,380076.21
TUN,6,343421.01
TUN,7,403813.69
TUN,8,587707.65
TUN,9,441341.06
TUN,10,160947.55
TUN,11,242295.45
TUN,12,431545.17
TUN,13,264048.01
TUN,14,485706.18
TUN,15,552210.43
TUN,16,813224.38
TUN,17,982504.43
TUN,18,440448.82
TUN,19,225518.62
TUN,20,682311.46
TUN,21,156169.35
TUN,22,111490.29
TUN,23,1243211.97
TUN,24,184147.59
TUR,1,1958505.78
TUR,2,577320.91
TUR,3,660269.79
TUR,4,570804.39
TUR,5,382739.37
TUR,6,325231.89
TUR,7,6076279.1
TUR,8,2125123.12
TUR,9,85581.55
TUR,10,146089.93
TUR,11,1073480.96
TUR,12,1249179.89
TUR,13,197920.73
TUR,14,602041.95
TUR,15,58956.26
TUR,16,276365.77
TUR,17,268423.73
TUR,18,292943.42
TUR,19,286181.01
TUR,20,270881.44
TUR,21,3337212.62
TUR,22,526436.56
TUR,23,137316.42
TUR,24,515332.78
TUR,25,1085828.43
TUR,26,1684160.91
TUR,27,379916.38
TUR,28,384851.32
TUR,29,571415.61
TUR,30,177876.61
TUR,31,623325.77
TUR,32,798772.4
TUR,33,2352587.03
TUR,34,370783.5
TUR,35,95152.9
TUR,36,270526.41
TUR,37,1777631.1
TUR,38,208701.36
TUR,39,483186.18
TUR,40,15791546.38
TUR,41,4267849.7
TUR,42,1123922.14
TUR,43,240643.67
TUR,44,236006.96
TUR,45,286109.49
TUR,46,362551.47
TUR,47,1589708.07
TUR,48,133092.15
TUR,49,231422.78
TUR,50,347697.91
TUR,51,207484.38
TUR,52,1910601.88
TUR,53,2165730.0
TUR,54,589776.11
TUR,55,687532.17
TUR,56,1571725.51
TUR,57,801416.48
TUR,58,1545698.84
TUR,59,939565.31
TUR,60,375937.34
TUR,61,273259.83
TUR,62,344753.48
TUR,63,614595.45
TUR,64,515717.62
TUR,65,278305.57
TUR,66,873232.96
TUR,67,1336225.29
TUR,68,2000568.84
TUR,69,353529.81
TUR,70,187837.27
TUR,71,541445.32
TUR,72,616683.88
TUR,73,1099325.1
TUR,74,511407.04
TUR,75,643536.26
TUR,76,67026.31
TUR,77,370223.88
TUR,78,1253375.69
TUR,79,247302.57
TUR,80,350197.05
TUR,81,623379.58
TUV,1,2621.11
TUV,2,252.86
TUV,3,249.76
TUV,5,168.61
TUV,7,257.87
TUV,9,60.4
TWN,1,62269.18
TWN,2,2647086.62
TWN,3,4339313.57
TWN,4,2888339.03
TWN,5,1668832.71
TWN,6,2227343.04
TWN,7,9456789.88
TZA,1,2010252.32
TZA,2,5622975.89
TZA,3,2429565.47
TZA,4,2175428.92
TZA,5,1065891.4
TZA,6,2837042.45
TZA,7,679768.45
TZA,8,2501432.5
TZA,9,1865808.15
TZA,10,966583.9
TZA,11,1711106.63
TZA,12,2034889.44
TZA,13,3218398.76
TZA,14,2607067.96
TZA,15,1441640.01
TZA,16,3269835.69
TZA,17,786379.68
TZA,18,237497.33
TZA,19,213914.72
TZA,20,1292604.26
TZA,21,1208966.99
TZA,22,1608712.65
TZA,23,1792154.02
TZA,24,1913587.17
TZA,25,1610510.33
TZA,26,2742434.21
TZA,27,2395328.98
TZA,28,218308.65
TZA,29,130290.89
TZA,30,737785.69
UGA,1,266746.75
UGA,2,1304931.36
UGA,3,1518601.55
UGA,4,786123.33
UGA,5,364688.06
UGA,6,1051060.06
UGA,7,422529.73
UGA,8,1091683.75
UGA,9,798192.31
UGA,10,1288925.45
UGA,11,565529.82
UGA,12,627956.1
UGA,13,591909.58
UGA,14,296359.09
UGA,15,61434.67
UGA,16,1861414.73
UGA,17,1381737.55
UGA,18,573340.56
UGA,19,301423.22
UGA,20,386215.16
UGA,21,869294.07
UGA,22,575848.02
UGA,23,446618.23
UGA,24,1187156.48
UGA,25,494149.06
UGA,26,345072.86
UGA,27,402316.38
UGA,28,559532.45
UGA,29,781713.99
UGA,30,1052409.89
UGA,31,16462.12
UGA,32,122994.23
UGA,33,1386450.98
UGA,34,829270.63
UGA,35,1076578.81
UGA,36,887080.09
UGA,37,608622.75
UGA,38,1396867.64
UGA,39,1998447.11
UGA,40,326359.88
UGA,41,126513.65
UGA,42,624500.13
UGA,43,1358361.94
UGA,44,1394924.32
UGA,45,392739.77
UGA,46,236467.96
UGA,47,812088.61
UGA,48,606669.12
UGA,49,498560.43
UGA,50,1070895.83
UGA,51,760933.21
UGA,52,368680.15
UGA,53,323286.93
UGA,54,553523.75
UGA,55,793725.51
UGA,56,1001346.86
UGA,57,3236469.69
UGA,58,728676.59
URY,1,70099.68
URY,2,598606.6
URY,3,84797.69
URY,4,136569.17
URY,5,64518.9
URY,6,25161.54
URY,7,68503.22
URY,8,62257.48
URY,9,209943.72
URY,10,1341248.06
URY,11,111304.38
URY,12,63410.79
URY,13,98973.03
URY,14,67409.79
URY,15,132895.07
URY,16,114676.16
URY,17,79288.55
URY,18,79855.98
URY,19,50391.74
USA,1,4985443.81
USA,2,547850.78
USA,3,7846184.1
USA,4,3122640.75
USA,5,39890757.9
USA,6,5769539.84
USA,7,3598718.66
USA,8,983177.74
USA,9,607540.67
USA,10,21334183.31
USA,11,11307993.48
USA,12,1457114.97
USA,13,1857144.25
USA,14,13024006.01
USA,15,6750952.14
USA,16,3094623.18
USA,17,2951705.16
USA,18,4547503.91
USA,19,4549045.09
USA,20,1312834.96
USA,21,6032927.86
USA,22,6472369.53
USA,23,9553577.34
USA,24,5590026.57
USA,25,3033259.08
USA,26,6257608.47
USA,27,1055904.4
USA,28,1904063.88
USA,29,3556087.67
USA,30,1349269.38
USA,31,8845192.11
USA,32,2276919.38
USA,33,18954846.41
USA,34,11024152.31
USA,35,689161.95
USA,36,11434276.81
USA,37,3955671.72
USA,38,4158168.59
USA,39,12737138.82
USA,40,992292.31
USA,41,5177464.49
USA,42,869424.63
USA,43,6900772.58
USA,44,29816854.29
USA,45,3349230.56
USA,46,623397.1
USA,47,8878913.06
USA,48,7364238.93
USA,49,1846128.35
USA,50,5846026.18
USA,51,626860.3
UZB,1,3012689.67
UZB,2,1874992.57
UZB,3,3529244.41
UZB,4,1174208.64
UZB,5,1653793.55
UZB,6,3058024.65
UZB,7,1829972.31
UZB,8,2650438.72
UZB,9,1326027.22
UZB,10,3280417.33
UZB,11,848460.84
UZB,12,2465041.41
UZB,14,3918658.72
UZB,13,1117446.8
VCT,1,26269.12
VCT,2,9114.79
VCT,3,15973.18
VCT,4,5221.96
VCT,5,42997.41
VCT,6,3342.59
VGB,1,288.25
VGB,2,294.32
VGB,3,15.23
VGB,4,25165.54
VGB,5,4089.28
VIR,1,48597.55
VIR,2,3729.97
VIR,3,52202.22
VNM,1,2212144.46
VNM,2,996862.55
VNM,3,1575231.29
VNM,4,311674.77
VNM,5,1136565.74
VNM,6,1197503.2
VNM,7,1237583.8
VNM,8,1493270.47
VNM,9,3260544.34
VNM,10,1186606.57
VNM,11,1258917.13
VNM,12,1473484.19
VNM,13,1294779.87
VNM,14,510741.57
VNM,15,2087575.46
VNM,16,739887.52
VNM,17,3139492.65
VNM,18,1756618.36
VNM,19,1165038.8
VNM,20,633683.12
VNM,21,1691320.76
VNM,22,1736603.86
VNM,23,1995658.03
VNM,24,676755.79
VNM,25,10393674.69
VNM,26,866796.41
VNM,27,8364965.18
VNM,28,767329.74
VNM,29,1164621.06
VNM,30,788948.2
VNM,31,1187496.11
VNM,32,1279529.8
VNM,33,1825692.82
VNM,34,613685.69
VNM,35,751137.88
VNM,36,702282.78
VNM,37,1423804.78
VNM,38,625310.24
VNM,39,1576327.0
VNM,40,1727902.66
VNM,41,2933672.91
VNM,42,901806.65
VNM,43,626828.56
VNM,44,631520.94
VNM,45,932539.64
VNM,46,895140.54
VNM,47,1458781.36
VNM,48,1219169.89
VNM,49,1264614.14
VNM,50,617745.48
VNM,51,1411291.08
VNM,52,1323324.4
VNM,53,1173023.01
VNM,54,1120318.42
VNM,55,1749164.59
VNM,56,1201344.25
VNM,57,3285769.92
VNM,58,1726966.18
VNM,59,1033402.85
VNM,60,777916.02
VNM,61,1024478.36
VNM,62,888941.0
VNM,63,796776.55
VUT,1,33133.64
VUT,2,31810.03
VUT,3,50357.83
VUT,4,99909.47
VUT,5,34163.04
VUT,6,8857.82
WLF,1,2008.52
WLF,2,755.13
WLF,3,8239.83
WSM,1,19319.18
WSM,2,3560.99
WSM,3,17435.55
WSM,4,13887.45
WSM,5,4632.95
WSM,6,5046.03
WSM,7,9004.35
WSM,8,3805.53
WSM,9,96936.94
WSM,10,1950.12
WSM,11,6740.46
ZAF,1,6502745.12
ZAF,2,2652422.13
ZAF,3,14829552.7
ZAF,4,10390434.71
ZAF,5,5528733.72
ZAF,6,4544183.29
ZAF,7,3883129.02
ZAF,8,1297310.38
ZAF,9,6931063.0
ZMB,1,2231897.72
ZMB,2,2599622.95
ZMB,3,2176237.93
ZMB,4,1700105.62
ZMB,5,3115450.75
ZMB,6,1028822.69
ZMB,7,1065746.54
ZMB,8,1610051.69
ZMB,9,2196273.9
ZMB,10,1107266.99
ZWE,1,761463.39
ZWE,2,2780671.29
ZWE,3,2324118.3
ZWE,4,1583109.99
ZWE,5,1924336.85
ZWE,6,2153543.38
ZWE,7,1984487.5
ZWE,8,967295.18
ZWE,9,864977.3
ZWE,10,2126399.53
