id_0	id_1	gdp_per_capita_ppp
218	11	3926.58568744879
218	12	3931.5568133204633
218	13	3927.4883
218	14	3927.4883
218	15	3927.4883
218	16	3920.536476752767
218	17	3927.4883
218	18	3927.4883
219	1	15970.344
219	2	15970.344
219	3	15970.344
219	4	15970.344000000001
219	5	15559.302738461538
219	6	15970.344
219	7	15970.344
219	8	15970.343999999997
219	9	15868.695615384615
219	10	15970.344000000001
220	1	64450.54
220	2	64450.54
221	1	8066.254510638298
221	2	7930.358
221	3	8166.918592592592
221	4	7930.358
222	1	38617.91165555555
222	2	38107.98
222	3	40694.57169834711
222	4	40079.944813278
222	5	35526.473
222	6	40092.98106557377
222	7	45221.40494917681
222	8	39990.65218067227
222	9	39349.92000823046
222	10	42339.811815
222	11	52579.52591329295
222	12	40337.8558883721
222	13	37011.670817610066
222	14	39952.44616450216
222	15	62324.992
222	16	40200.59698850574
222	17	37453.89521259843
222	18	41191.94614188352
222	19	44248.9098687392
222	20	39817.535888198756
222	21	43850.361485496185
223	1	50445.729999999996
223	2	38161.223
223	3	38161.223
223	4	54418.21
223	6	51479.94204255319
223	7	38772.914
223	8	75709.15
223	9	45173.13
223	10	45533.11132786886
223	11	51143.84984615384
223	12	47267.46672413793
223	13	51821.434
223	14	46226.457
223	15	45662.36633333334
223	16	50155.66
223	17	59529.516
223	18	42836.28
223	19	47500.68522222222
223	20	43677.4435
223	21	50842.09342857143
223	22	37384.312
223	23	42883.664
223	24	51093.57157142857
223	25	71148.12
223	26	100726.44
224	1	3852.0922052785927
224	2	3748.764
224	3	3748.764
224	4	3748.764
224	5	3748.764
224	6	3748.764
224	7	3921.9762000000005
224	8	3748.764
224	9	3856.4765053110773
224	10	3748.764
224	11	3748.764
224	12	3748.764
224	13	3763.3435833333333
224	14	3748.764
225	1	16618.291
225	2	45227.03
225	3	45227.02999999999
225	4	45227.03
225	5	45227.02999999999
225	6	45227.03
225	7	45227.03
226	1	2616.1912
226	2	2616.1912
226	3	2616.1912
226	4	2631.298889724311
226	5	2616.1912
227	1	3009.8010226966294
227	2	5286.447610000001
227	3	1541.460219348269
227	4	1917.3343878260869
227	5	3065.0175060747665
227	6	1550.2782918793503
227	7	2246.418415304348
227	8	1569.1912
227	9	2764.872580392157
227	10	2119.97924863459
227	11	2998.140664814815
227	12	2038.0430792243767
227	13	2794.7970465940057
227	14	2356.787364337349
227	15	2197.5573576744187
227	16	2579.184114666667
227	17	3073.678904347826
227	18	2510.235
227	19	2510.235
227	20	1814.7851410526316
227	21	2287.833223053892
227	22	2714.7685474240425
227	23	1608.3568795811518
227	24	1701.5834287625419
227	25	1532.1072330404218
227	26	1661.5348225479142
227	27	2407.2609202380954
227	28	2510.235
227	29	2510.235
227	30	2510.235
228	1	4738.0674
228	2	9364.924
228	3	36495.98
228	4	4912.8857
228	5	4472.3906
228	6	32843.33
228	7	9128.839
228	8	5047.1826
228	9	8653.35
228	10	8888.751
228	11	6017.1226
228	12	46729.72
228	13	11241.991
228	14	5191.693
228	15	12450.627
228	16	10445.064
228	17	8907.138
228	18	14706.762
228	19	7745.7915
228	20	17222.191
228	21	6233.5864
228	22	10040.164
228	23	4863.1943
228	24	4490.774
228	25	4361.8716
228	26	8045.674
228	27	15835.242
228	28	4361.8716
228	29	6475.8003
228	30	8191.2603
228	31	8468.749
228	32	5527.207
228	33	7091.146500000001
228	34	5198.945
228	35	4912.8857
228	36	13251.276
228	37	61358.02300000001
228	38	5030.8467
228	39	14480.589000000002
228	40	6836.69
228	41	5664.2817
228	42	6187.6445
228	43	4222.965
228	44	7185.476
228	45	8483.058
228	46	56765.13
228	47	5229.711
228	48	25421.176
228	49	12460.02
228	50	9936.097
228	51	9956.524
228	52	15219.031
228	53	103307.91999999998
228	54	4811.6904
228	55	12460.02
228	56	4590.2
228	57	55800.574
228	58	72158.69
228	59	8752.761
228	60	28650.148
228	61	10569.374
228	62	3938.2476
228	63	11215.892
228	64	12012.967
228	65	6190.57
228	66	8416.293
228	67	13752.524
228	68	4435.9604
228	69	7212.270000000001
228	70	9879.897
228	71	10178.03
228	72	4738.0674
228	73	5198.945
228	74	7750.421
228	75	7368.921
228	76	9196.565
228	77	4109.0386
229	1	2126.0437
229	2	2126.0437
229	3	2276.6407600000002
229	4	2126.0437
229	5	2214.630205882353
229	6	2126.0437
229	7	2126.0437
229	8	2126.0437
229	9	2126.0437
229	10	2126.0437
229	11	2126.0437
229	12	2126.0437
229	13	2126.0437
230	1	1371.5574796178344
230	2	1430.3233416058395
230	3	1373.8408
230	4	1396.918961057692
230	5	1398.4062228571427
232	1	5021.3755
232	4	5021.3755
232	5	5021.3755
233	2	30677.164
233	3	30677.164
233	4	30677.164
233	5	30677.164
233	6	30677.164
233	9	30677.164
233	10	30677.164
233	11	30677.164
233	12	30677.164
233	13	30677.164
233	14	30677.164
233	15	30677.164
234	1	10726.143
234	2	10726.143
234	3	10726.143
234	4	10726.143
234	5	10726.142999999998
234	6	10726.142999999998
234	7	10726.143
234	8	10726.143
234	9	10726.143
234	10	10726.143
234	11	10726.143
234	12	10726.143
234	13	10726.143
234	14	10726.143
234	15	10726.143
234	16	10726.143
234	17	10726.143
234	18	10726.143
234	19	10726.143
234	20	10726.143
234	21	10737.506020183488
234	22	10726.143
234	23	10726.143
234	24	10726.143
235	1	20719.559
235	2	18650.206749999998
235	3	14682.197819148936
235	4	17016.5574017094
235	5	8228.126789908258
235	6	11266.746834080717
235	7	5103.143957419355
235	8	15790.446
235	9	12785.516589473684
235	10	24372.02175578406
235	11	19438.939699029124
235	12	8006.80052
235	13	18857.37192436975
235	14	17907.868939130432
235	15	17941.484013636364
235	16	18507.316
235	17	8176.655
235	18	9363.027619999999
235	19	22929.824
235	20	7155.132208
235	21	5777.9493503875965
235	22	37297.35097580645
235	23	17313.04
235	24	28862.514366863907
235	25	37402.098
235	26	18917.00364556962
235	27	11621.370138248849
235	28	21320.281
235	29	15071.90662857143
235	30	10364.871612716763
235	31	9376.911591598915
235	32	22317.670853773583
235	33	9449.317578431372
235	34	16986.348436893204
235	35	12737.753594059408
235	36	8172.928318478261
235	37	15447.971267441862
235	38	7858.811500000001
235	39	13393.423
235	40	28897.828
235	41	28488.4202393617
235	42	14095.204107476635
235	43	16087.81788043478
235	44	18507.316
235	45	14238.844377952757
235	46	7841.203925624999
235	47	15781.43091981132
235	48	16061.502329113922
235	49	17015.1
235	50	23823.2535915493
235	51	31679.959804123708
235	52	13225.31095
235	53	28427.40870769231
235	54	14248.83726578073
235	55	12551.80195497076
235	56	21986.45399484536
235	57	8149.322339506173
235	58	21709.935141552513
235	59	29286.877591623037
235	60	5137.621183739838
235	61	18236.704374025976
235	62	15821.127038095237
235	63	9559.967725274726
235	64	17015.1
235	65	16833.406
235	66	21196.353917808217
235	67	14819.008753424658
235	68	8922.619224913497
235	69	7980.8913999999995
235	70	12996.310637362636
235	71	8227.447330434783
235	72	12403.564573953487
235	73	22480.82846153846
235	74	12140.779550666668
235	75	13396.725037037038
235	76	13841.901033333334
235	77	13435.99428
235	78	7655.637532903225
235	79	28897.828
235	80	7674.28698910891
235	81	18918.072130434783
236	1	15527.404
236	2	15514.082600273787
236	3	15523.574670929662
236	4	15490.80953251198
236	5	15527.404
236	6	15495.272138780918
237	2	30802.092
237	3	30802.092
237	4	30802.092
237	6	30802.092
239	1	1717.8292
239	2	1717.8292
239	3	1751.8239553846151
239	4	1717.8291999999997
239	5	1717.8292
239	6	1698.590985098039
239	7	1717.8292
239	8	1717.8292
239	9	1717.8291999999997
239	10	1717.8292
239	11	1717.8292
239	12	1717.8292
239	13	1717.8292
239	14	1717.8292
239	15	1717.8291999999997
239	16	1717.8292
239	17	1717.8292
239	18	1717.8292
239	19	1717.8292
239	20	1717.8291999999997
239	21	1717.8291999999997
239	22	1717.8292
239	23	1717.8291999999997
239	24	1717.8292
239	25	1717.8292
239	26	1717.8292
239	27	1737.3837053097343
239	28	1717.6938814569535
239	29	1717.8292
239	30	1717.8292
239	31	1689.7963725714285
239	32	1717.5208353474318
239	33	1717.8292
239	34	1717.8292
239	35	1717.8292
239	36	1717.8292
239	37	1717.8292
239	38	1717.8292
239	39	1717.8292
239	40	1717.620698979592
239	41	1813.9013347826087
239	42	1717.8292
239	43	1717.8292
239	44	1717.8292
239	45	1717.5287132352942
239	46	1717.8292
239	47	1717.8292
239	48	1717.8292
239	49	1717.8292
239	50	1717.8292
239	51	1717.8292
239	52	1717.8292
239	53	1717.8292
239	54	1717.8292
239	55	1717.8291999999997
239	56	1717.8291999999997
239	57	1717.8292
239	58	1799.668425925926
240	1	5732.58412173913
240	2	4808.461465346535
240	3	3457.4563262068964
240	4	5593.549188073394
240	5	10828.049738267147
240	6	9514.672165236052
240	7	4488.730285833332
240	8	7935.858451584508
240	9	4610.163495662101
240	10	4318.1817411764705
240	11	22454.605
240	12	8392.928721722114
240	13	5110.043827688787
240	14	5228.705401285347
240	15	6437.705271398747
240	16	6375.937113861386
240	17	7570.453400526315
240	18	8999.485223391814
240	19	4688.382084636119
240	20	5610.271
240	21	5011.1807754629635
240	22	3691.075973895582
240	23	4148.110792477876
240	24	4609.739559698276
240	25	4361.256869680851
240	26	7839.423267818575
240	27	4718.539099818512
241	1	111556.58990898484
241	2	18120.076
241	3	55699.91886274509
241	4	23092.265411764703
241	5	18120.076
241	6	23074.50742105263
241	7	21956.041352941174
241	8	13971.409999999998
242	1	36552.748640974445
242	2	30501.830625000002
242	3	38130.31223117961
242	4	28963.733110552766
244	1	43949.426
244	2	58027.072172455824
244	2	58022.657756659035
244	3	45263.487789765866
244	4	43036.349054563994
244	5	55766.69357145239
244	6	55481.164
244	7	70905.55731818182
244	8	52774.54246341463
244	9	92755.016
244	10	50114.79315337423
244	11	45581.8486219915
244	12	54503.90000000001
244	13	41901.355762721556
244	14	55052.09135545851
244	15	44602.01008858966
244	16	49901.801061787904
244	17	51176.96095798056
244	18	42435.848279373364
244	19	48564.36763985375
244	20	48192.28307494646
244	21	64131.10639793282
244	22	67321.71890207715
244	23	45564.81105301557
244	24	56105.47949167327
244	25	40782.33143205575
244	26	48300.22041196262
244	27	45971.755947173304
244	28	51926.593676677316
244	29	48442.203108473004
244	30	57389.28628756476
244	31	66941.40510204081
244	32	43736.918
244	33	63622.90683232979
244	34	45913.793817198486
244	35	56148.58220979899
244	36	47713.79139794817
244	37	46434.01543896805
244	38	47637.99192068965
244	39	53278.47005611673
244	40	55655.59751162791
244	41	42588.193859555555
244	42	51883.019209309496
244	43	45803.14165189467
244	44	49447.12638028769
244	45	42711.35714948453
244	46	52658.23990909091
244	47	57949.72799139072
244	48	55837.29306644518
244	49	42130.854672766414
244	50	50046.06933647229
244	51	58978.34
245	1	12210.557328358207
245	2	10383.66443478261
245	3	13558.675340659342
245	4	19624.03753488372
245	5	15952.314512048191
245	6	17681.79408108108
245	7	18399.82322
245	8	14801.4085
245	9	18065.59087671233
245	10	27936.957
245	11	16560.002978021977
245	12	11594.209878048781
245	13	17046.650503649635
245	14	16121.797987096776
245	15	13651.006537037038
245	16	13841.64182051282
245	17	15570.011170731708
245	18	15772.339156682026
245	19	15078.983915384615
246	1	4847.247
246	2	9251.795
246	3	4952.5027990384615
246	4	4301.2515
246	5	3402.9817
246	6	5640.718999999999
246	7	4208.744
246	8	3475.185171171171
246	9	9251.795
246	10	4301.2515
246	11	5888.632
246	12	3867.889
246	13	8969.386
246	14	7518.783000000001
247	1	2920.216
247	2	2920.216
247	3	2920.216
247	4	2920.216
247	5	2920.216
247	6	2920.216
249	1	6686.297
249	2	22541.736
249	3	13478.103
249	4	17430.635
249	5	12280.305
249	6	25345.842000000004
249	7	1663.1200000000001
249	8	9900.266
249	9	6459.723
249	10	11184.769479999999
249	11	14868.658
249	12	37794.555
249	13	1101.7578
249	14	8709.2295
249	15	36493.273
249	16	7218.5767
249	17	18950.371
249	18	11399.033
249	19	9031.845
249	20	7545.925
249	21	7989.283437209303
249	22	821.7531
249	23	14868.657999999998
249	24	875.1839
249	25	32949.93
250	1	4686.3384
250	2	10007.243
250	3	4610.642
250	4	4188.9717
250	5	4188.9717
250	6	3259.9326
250	7	6398.2519999999995
250	8	10007.243
250	9	4411.286
250	10	5682.987
250	11	5682.987
250	12	4003.9446
250	13	5759.714
250	14	4447.953
250	15	3922.537
250	16	4447.953
250	17	4849.096
250	18	5759.713999999999
250	19	3302.039268181818
250	20	6460.992
250	21	3593.1885
250	22	3321.7624999999994
250	23	6919.1177
250	24	6919.1177
250	25	3733.4033
250	26	10988.662
250	27	6919.117699999999
250	28	4528.1265
250	29	4528.1265
250	30	7262.5054
250	31	6460.992
250	32	6688.3066
250	33	7136.8003
250	34	3593.1885
250	35	3300.393283950618
250	36	5020.947
250	37	3317.4293614035087
250	38	4195.1094
250	39	6087.057
250	40	6919.1177
250	41	3733.4032999999995
250	42	6919.1177
250	43	4003.9445999999994
250	44	6919.1177
250	45	3980.9778
250	46	3873.2305
250	47	4686.3384
250	48	3782.3042
250	49	9342.434000000001
250	50	4489.483
250	51	6460.992
250	52	3166.5063
250	53	6388.25
250	54	3582.0390000000007
250	55	3922.537
250	56	4317.4053
250	57	3544.9863
250	58	5441.026
250	59	4530.1533
250	60	3321.7625
250	61	4530.1533
250	62	6919.1177
250	63	3259.9326
251	1	43441.58
253	1	7368.557192184724
253	2	6238.3237
253	3	6335.192004060914
253	4	7360.8564
254	1	3768.8599999999997
254	2	3768.8599999999997
254	3	3768.86
254	4	3768.86
254	5	3768.86
254	6	7909.957016563147
254	7	4372.116441947565
254	8	3768.86
254	9	3768.86
254	10	3768.86
254	11	3768.8600000000006
254	12	4936.890902511079
254	13	3768.86
254	14	3768.86
254	15	3768.8600000000006
254	16	3768.86
254	17	3768.86
254	18	6869.867533333333
254	19	3768.86
254	20	3768.86
254	21	3768.86
255	1	3654.972161771479
255	2	3649.872776157895
255	3	3652.7629914332783
255	4	3627.8554451525424
255	5	3646.614340225564
255	6	3656.7319593203883
255	7	3657.5593
255	8	3657.5593
255	9	3653.807712952381
255	10	3663.91481744186
256	1	1687.9761000000003
256	2	1687.9761000000003
256	3	1678.2049333333334
256	4	1685.2853111428572
256	5	1683.219655050505
256	6	1690.7897902857144
256	7	1683.9867560906516
256	8	1718.5216765086207
256	9	1781.657245043732
256	10	1687.9761
